Cell#,Cascade ID,Switch,NEID,Repoll#,Latitude,Longitude,BTS Manufacturer,Sector,Azimuth,CDR Status,,,,,,,,,,,,,,,
950,NY73XC725,NY-LI_CITY-MSC_2,158,232,40.652061,-73.924828,Lucent,1,10,Active,,,,,,,,,,,,,,,
950,NY73XC725,NY-LI_CITY-MSC_2,158,232,40.652061,-73.924828,Lucent,2,150,Active,,,,,,,,,,,,,,,
950,NY73XC725,NY-LI_CITY-MSC_2,158,232,40.652061,-73.924828,Lucent,3,240,Active,,,,,,,,,,,,,,,
951,NY54XC970,NY-LI_CITY-MSC_2,158,232,40.661667,-73.919444,Lucent,1,345,Active,,,,,,,,,,,,,,,
951,NY54XC970,NY-LI_CITY-MSC_2,158,232,40.661667,-73.919444,Lucent,2,100,Active,,,,,,,,,,,,,,,
951,NY54XC970,NY-LI_CITY-MSC_2,158,232,40.661667,-73.919444,Lucent,3,220,Active,,,,,,,,,,,,,,,
952,NY25XC559,NY-LI_CITY-MSC_2,158,232,40.653611,-73.918888,Lucent,1,10,Active,,,,,,,,,,,,,,,
952,NY25XC559,NY-LI_CITY-MSC_2,158,232,40.653611,-73.918888,Lucent,2,100,Active,,,,,,,,,,,,,,,
952,NY25XC559,NY-LI_CITY-MSC_2,158,232,40.653611,-73.918888,Lucent,3,235,Active,,,,,,,,,,,,,,,
953,NY73XC757,NY-LI_CITY-MSC_2,158,232,40.645555,-73.970277,Lucent,1,30,Active,,,,,,,,,,,,,,,
953,NY73XC757,NY-LI_CITY-MSC_2,158,232,40.645555,-73.970277,Lucent,2,130,Active,,,,,,,,,,,,,,,
953,NY73XC757,NY-LI_CITY-MSC_2,158,232,40.645555,-73.970277,Lucent,3,260,Active,,,,,,,,,,,,,,,
954,NY73XC759,NY-LI_CITY-MSC_2,158,232,40.653564,-73.940467,Lucent,1,40,Active,,,,,,,,,,,,,,,
954,NY73XC759,NY-LI_CITY-MSC_2,158,232,40.653564,-73.940467,Lucent,2,130,Active,,,,,,,,,,,,,,,
954,NY73XC759,NY-LI_CITY-MSC_2,158,232,40.653564,-73.940467,Lucent,3,310,Active,,,,,,,,,,,,,,,
956,NY73XC675,NY-LI_CITY-MSC_2,158,232,40.631666,-73.995808,Lucent,1,340,Active,,,,,,,,,,,,,,,
956,NY73XC675,NY-LI_CITY-MSC_2,158,232,40.631666,-73.995808,Lucent,2,120,Active,,,,,,,,,,,,,,,
956,NY73XC675,NY-LI_CITY-MSC_2,158,232,40.631666,-73.995808,Lucent,3,240,Active,,,,,,,,,,,,,,,
957,NY25XC565,NY-LI_CITY-MSC_2,158,232,40.640277,-73.983611,Lucent,1,20,Active,,,,,,,,,,,,,,,
957,NY25XC565,NY-LI_CITY-MSC_2,158,232,40.640277,-73.983611,Lucent,2,150,Active,,,,,,,,,,,,,,,
957,NY25XC565,NY-LI_CITY-MSC_2,158,232,40.640277,-73.983611,Lucent,3,280,Active,,,,,,,,,,,,,,,
958,NY99XT589,NY-LI_CITY-MSC_2,158,232,40.645164,-73.910956,Lucent,1,30,Nonactive,,,,,,,,,,,,,,,
958,NY99XT589,NY-LI_CITY-MSC_2,158,232,40.645164,-73.910956,Lucent,2,150,Nonactive,,,,,,,,,,,,,,,
958,NY99XT589,NY-LI_CITY-MSC_2,158,232,40.645164,-73.910956,Lucent,3,270,Nonactive,,,,,,,,,,,,,,,
960,NY80XC201,NY-LI_CITY-MSC_2,158,232,40.633372,-73.985933,Lucent,1,10,Active,,,,,,,,,,,,,,,
960,NY80XC201,NY-LI_CITY-MSC_2,158,232,40.633372,-73.985933,Lucent,2,100,Active,,,,,,,,,,,,,,,
960,NY80XC201,NY-LI_CITY-MSC_2,158,232,40.633372,-73.985933,Lucent,3,240,Active,,,,,,,,,,,,,,,
966,NY54XC977,NY-LI_CITY-MSC_2,158,232,40.6475,-73.960833,Lucent,1,340,Active,,,,,,,,,,,,,,,
966,NY54XC977,NY-LI_CITY-MSC_2,158,232,40.6475,-73.960833,Lucent,2,120,Active,,,,,,,,,,,,,,,
966,NY54XC977,NY-LI_CITY-MSC_2,158,232,40.6475,-73.960833,Lucent,3,240,Active,,,,,,,,,,,,,,,
968,NY80XC209,NY-LI_CITY-MSC_2,158,232,40.664433,-73.939658,Lucent,1,0,Active,,,,,,,,,,,,,,,
968,NY80XC209,NY-LI_CITY-MSC_2,158,232,40.664433,-73.939658,Lucent,2,120,Active,,,,,,,,,,,,,,,
968,NY80XC209,NY-LI_CITY-MSC_2,158,232,40.664433,-73.939658,Lucent,3,240,Active,,,,,,,,,,,,,,,
972,NY80XC205,NY-LI_CITY-MSC_2,158,232,40.637544,-73.998214,Lucent,1,10,Active,,,,,,,,,,,,,,,
972,NY80XC205,NY-LI_CITY-MSC_2,158,232,40.637544,-73.998214,Lucent,2,180,Active,,,,,,,,,,,,,,,
972,NY80XC205,NY-LI_CITY-MSC_2,158,232,40.637544,-73.998214,Lucent,3,270,Active,,,,,,,,,,,,,,,
973,NY80XC213,NY-LI_CITY-MSC_2,158,232,40.66125,-73.947525,Lucent,1,40,Active,,,,,,,,,,,,,,,
973,NY80XC213,NY-LI_CITY-MSC_2,158,232,40.66125,-73.947525,Lucent,2,155,Active,,,,,,,,,,,,,,,
973,NY80XC213,NY-LI_CITY-MSC_2,158,232,40.66125,-73.947525,Lucent,3,300,Active,,,,,,,,,,,,,,,
983,NY15XC554,NY-LI_CITY-MSC_2,158,232,40.614167,-74.036666,Lucent,1,20,Active,,,,,,,,,,,,,,,
983,NY15XC554,NY-LI_CITY-MSC_2,158,232,40.614167,-74.036666,Lucent,2,130,Active,,,,,,,,,,,,,,,
983,NY15XC554,NY-LI_CITY-MSC_2,158,232,40.614167,-74.036666,Lucent,3,216,Active,,,,,,,,,,,,,,,
984,NY25XC568,NY-LI_CITY-MSC_2,158,232,40.641666,-73.942222,Lucent,1,40,Active,,,,,,,,,,,,,,,
984,NY25XC568,NY-LI_CITY-MSC_2,158,232,40.641666,-73.942222,Lucent,2,180,Active,,,,,,,,,,,,,,,
984,NY25XC568,NY-LI_CITY-MSC_2,158,232,40.641666,-73.942222,Lucent,3,280,Active,,,,,,,,,,,,,,,
985,NY54XC999,NY-LI_CITY-MSC_2,158,232,40.574722,-74.001944,Lucent,1,5,Active,,,,,,,,,,,,,,,
985,NY54XC999,NY-LI_CITY-MSC_2,158,232,40.574722,-74.001944,Lucent,2,100,Active,,,,,,,,,,,,,,,
985,NY54XC999,NY-LI_CITY-MSC_2,158,232,40.574722,-74.001944,Lucent,3,305,Active,,,,,,,,,,,,,,,
988,NY24XC978,NY-LI_CITY-MSC_2,158,232,40.588611,-73.966389,Lucent,1,70,Active,,,,,,,,,,,,,,,
988,NY24XC978,NY-LI_CITY-MSC_2,158,232,40.588611,-73.966389,Lucent,2,130,Active,,,,,,,,,,,,,,,
988,NY24XC978,NY-LI_CITY-MSC_2,158,232,40.588611,-73.966389,Lucent,3,240,Active,,,,,,,,,,,,,,,
989,NY54XC984,NY-LI_CITY-MSC_2,158,232,40.585694,-73.944306,Lucent,1,315,Active,,,,,,,,,,,,,,,
989,NY54XC984,NY-LI_CITY-MSC_2,158,232,40.585694,-73.944306,Lucent,2,80,Active,,,,,,,,,,,,,,,
989,NY54XC984,NY-LI_CITY-MSC_2,158,232,40.585694,-73.944306,Lucent,3,210,Active,,,,,,,,,,,,,,,
990,NY54XC972,NY-LI_CITY-MSC_2,158,232,40.623055,-74.018888,Lucent,1,20,Active,,,,,,,,,,,,,,,
990,NY54XC972,NY-LI_CITY-MSC_2,158,232,40.623055,-74.018888,Lucent,2,100,Active,,,,,,,,,,,,,,,
990,NY54XC972,NY-LI_CITY-MSC_2,158,232,40.623055,-74.018888,Lucent,3,230,Active,,,,,,,,,,,,,,,
996,NY25XC571,NY-LI_CITY-MSC_2,158,232,40.624861,-73.984063,Lucent,1,20,Active,,,,,,,,,,,,,,,
996,NY25XC571,NY-LI_CITY-MSC_2,158,232,40.624861,-73.984063,Lucent,2,120,Active,,,,,,,,,,,,,,,
996,NY25XC571,NY-LI_CITY-MSC_2,158,232,40.624861,-73.984063,Lucent,3,240,Active,,,,,,,,,,,,,,,
999,NY25XC580,NY-LI_CITY-MSC_2,158,232,40.591389,-73.975555,Lucent,1,20,Active,,,,,,,,,,,,,,,
999,NY25XC580,NY-LI_CITY-MSC_2,158,232,40.591389,-73.975555,Lucent,2,140,Active,,,,,,,,,,,,,,,
999,NY25XC580,NY-LI_CITY-MSC_2,158,232,40.591389,-73.975555,Lucent,3,240,Active,,,,,,,,,,,,,,,
1007,NY25XC562,NY-LI_CITY-MSC_2,158,232,40.621388,-73.998889,Lucent,1,355,Active,,,,,,,,,,,,,,,
1007,NY25XC562,NY-LI_CITY-MSC_2,158,232,40.621388,-73.998889,Lucent,2,140,Active,,,,,,,,,,,,,,,
1007,NY25XC562,NY-LI_CITY-MSC_2,158,232,40.621388,-73.998889,Lucent,3,260,Active,,,,,,,,,,,,,,,
1011,NY05XC538,NY-LI_CITY-MSC_2,158,232,40.641666,-73.897777,Lucent,1,0,Active,,,,,,,,,,,,,,,
1011,NY05XC538,NY-LI_CITY-MSC_2,158,232,40.641666,-73.897777,Lucent,2,165,Active,,,,,,,,,,,,,,,
1011,NY05XC538,NY-LI_CITY-MSC_2,158,232,40.641666,-73.897777,Lucent,3,250,Active,,,,,,,,,,,,,,,
1014,NY05XC543,NY-LI_CITY-MSC_2,158,232,40.611389,-73.956667,Lucent,1,350,Active,,,,,,,,,,,,,,,
1014,NY05XC543,NY-LI_CITY-MSC_2,158,232,40.611389,-73.956667,Lucent,2,120,Active,,,,,,,,,,,,,,,
1014,NY05XC543,NY-LI_CITY-MSC_2,158,232,40.611389,-73.956667,Lucent,3,220,Active,,,,,,,,,,,,,,,
1016,NY54XC975,NY-LI_CITY-MSC_2,158,232,40.601836,-73.933033,Lucent,1,290,Active,,,,,,,,,,,,,,,
1016,NY54XC975,NY-LI_CITY-MSC_2,158,232,40.601836,-73.933033,Lucent,2,40,Active,,,,,,,,,,,,,,,
1016,NY54XC975,NY-LI_CITY-MSC_2,158,232,40.601836,-73.933033,Lucent,3,192,Active,,,,,,,,,,,,,,,
1018,NY57XC003,NY-LI_CITY-MSC_2,158,232,40.65006,-73.94983,Lucent,1,10,Active,,,,,,,,,,,,,,,
1018,NY57XC003,NY-LI_CITY-MSC_2,158,232,40.65006,-73.94983,Lucent,2,160,Active,,,,,,,,,,,,,,,
1018,NY57XC003,NY-LI_CITY-MSC_2,158,232,40.65006,-73.94983,Lucent,3,280,Active,,,,,,,,,,,,,,,
1019,NY57XC004,NY-LI_CITY-MSC_2,158,232,40.667251,-73.905881,Lucent,1,55,Active,,,,,,,,,,,,,,,
1019,NY57XC004,NY-LI_CITY-MSC_2,158,232,40.667251,-73.905881,Lucent,2,130,Active,,,,,,,,,,,,,,,
1019,NY57XC004,NY-LI_CITY-MSC_2,158,232,40.667251,-73.905881,Lucent,3,270,Active,,,,,,,,,,,,,,,
1020,NY57XC011,NY-LI_CITY-MSC_2,158,232,40.634608,-74.007888,Lucent,1,340,Active,,,,,,,,,,,,,,,
1020,NY57XC011,NY-LI_CITY-MSC_2,158,232,40.634608,-74.007888,Lucent,2,100,Active,,,,,,,,,,,,,,,
1020,NY57XC011,NY-LI_CITY-MSC_2,158,232,40.634608,-74.007888,Lucent,3,220,Active,,,,,,,,,,,,,,,
1021,NY58XC005,NY-LI_CITY-MSC_2,158,232,40.64782,-73.880389,Lucent,1,10,Active,,,,,,,,,,,,,,,
1021,NY58XC005,NY-LI_CITY-MSC_2,158,232,40.64782,-73.880389,Lucent,2,70,Active,,,,,,,,,,,,,,,
1021,NY58XC005,NY-LI_CITY-MSC_2,158,232,40.64782,-73.880389,Lucent,3,230,Active,,,,,,,,,,,,,,,
1023,NY58XC025,NY-LI_CITY-MSC_2,158,232,40.671744,-73.932755,Lucent,1,25,Active,,,,,,,,,,,,,,,
1023,NY58XC025,NY-LI_CITY-MSC_2,158,232,40.671744,-73.932755,Lucent,2,115,Active,,,,,,,,,,,,,,,
1023,NY58XC025,NY-LI_CITY-MSC_2,158,232,40.671744,-73.932755,Lucent,3,225,Active,,,,,,,,,,,,,,,
1027,NY57XC001,NY-LI_CITY-MSC_2,158,232,40.636323,-73.919356,Lucent,1,20,Active,,,,,,,,,,,,,,,
1027,NY57XC001,NY-LI_CITY-MSC_2,158,232,40.636323,-73.919356,Lucent,2,120,Active,,,,,,,,,,,,,,,
1027,NY57XC001,NY-LI_CITY-MSC_2,158,232,40.636323,-73.919356,Lucent,3,240,Active,,,,,,,,,,,,,,,
1032,NY05XC507,NY-LI_CITY-MSC_2,158,232,40.658056,-73.951944,Lucent,1,20,Active,,,,,,,,,,,,,,,
1032,NY05XC507,NY-LI_CITY-MSC_2,158,232,40.658056,-73.951944,Lucent,2,130,Active,,,,,,,,,,,,,,,
1032,NY05XC507,NY-LI_CITY-MSC_2,158,232,40.658056,-73.951944,Lucent,3,245,Active,,,,,,,,,,,,,,,
1060,NY15XC549,NY-LI_CITY-MSC_2,158,232,40.669166,-73.944722,Lucent,1,10,Active,,,,,,,,,,,,,,,
1060,NY15XC549,NY-LI_CITY-MSC_2,158,232,40.669166,-73.944722,Lucent,2,90,Active,,,,,,,,,,,,,,,
1060,NY15XC549,NY-LI_CITY-MSC_2,158,232,40.669166,-73.944722,Lucent,3,230,Active,,,,,,,,,,,,,,,
1061,NY15XC545,NY-LI_CITY-MSC_2,158,232,40.650833,-73.942222,Lucent,1,0,Active,,,,,,,,,,,,,,,
1061,NY15XC545,NY-LI_CITY-MSC_2,158,232,40.650833,-73.942222,Lucent,2,110,Active,,,,,,,,,,,,,,,
1061,NY15XC545,NY-LI_CITY-MSC_2,158,232,40.650833,-73.942222,Lucent,3,250,Active,,,,,,,,,,,,,,,
1062,NY15XC546,NY-LI_CITY-MSC_2,158,232,40.628888,-73.948055,Lucent,1,300,Active,,,,,,,,,,,,,,,
1062,NY15XC546,NY-LI_CITY-MSC_2,158,232,40.628888,-73.948055,Lucent,2,75,Active,,,,,,,,,,,,,,,
1062,NY15XC546,NY-LI_CITY-MSC_2,158,232,40.628888,-73.948055,Lucent,3,220,Active,,,,,,,,,,,,,,,
1063,NY15XC547,NY-LI_CITY-MSC_2,158,232,40.585833,-73.956389,Lucent,1,330,Active,,,,,,,,,,,,,,,
1063,NY15XC547,NY-LI_CITY-MSC_2,158,232,40.585833,-73.956389,Lucent,2,100,Active,,,,,,,,,,,,,,,
1063,NY15XC547,NY-LI_CITY-MSC_2,158,232,40.585833,-73.956389,Lucent,3,240,Active,,,,,,,,,,,,,,,
1066,NY15XC550,NY-LI_CITY-MSC_2,158,232,40.597222,-73.969999,Lucent,1,355,Active,,,,,,,,,,,,,,,
1066,NY15XC550,NY-LI_CITY-MSC_2,158,232,40.597222,-73.969999,Lucent,2,130,Active,,,,,,,,,,,,,,,
1066,NY15XC550,NY-LI_CITY-MSC_2,158,232,40.597222,-73.969999,Lucent,3,235,Active,,,,,,,,,,,,,,,
1073,NY15XC551,NY-LI_CITY-MSC_2,158,232,40.629999,-73.989722,Lucent,1,0,Active,,,,,,,,,,,,,,,
1073,NY15XC551,NY-LI_CITY-MSC_2,158,232,40.629999,-73.989722,Lucent,2,100,Active,,,,,,,,,,,,,,,
1073,NY15XC551,NY-LI_CITY-MSC_2,158,232,40.629999,-73.989722,Lucent,3,255,Active,,,,,,,,,,,,,,,
1076,NY15XC553,NY-LI_CITY-MSC_2,158,232,40.669722,-73.920833,Lucent,1,30,Active,,,,,,,,,,,,,,,
1076,NY15XC553,NY-LI_CITY-MSC_2,158,232,40.669722,-73.920833,Lucent,2,95,Active,,,,,,,,,,,,,,,
1076,NY15XC553,NY-LI_CITY-MSC_2,158,232,40.669722,-73.920833,Lucent,3,260,Active,,,,,,,,,,,,,,,
1079,NY15XC557,NY-LI_CITY-MSC_2,158,232,40.616389,-73.969722,Lucent,1,275,Active,,,,,,,,,,,,,,,
1079,NY15XC557,NY-LI_CITY-MSC_2,158,232,40.616389,-73.969722,Lucent,2,45,Active,,,,,,,,,,,,,,,
1079,NY15XC557,NY-LI_CITY-MSC_2,158,232,40.616389,-73.969722,Lucent,3,170,Active,,,,,,,,,,,,,,,
1080,NY25XC567,NY-LI_CITY-MSC_2,158,232,40.618055,-73.963333,Lucent,1,320,Active,,,,,,,,,,,,,,,
1080,NY25XC567,NY-LI_CITY-MSC_2,158,232,40.618055,-73.963333,Lucent,2,100,Active,,,,,,,,,,,,,,,
1080,NY25XC567,NY-LI_CITY-MSC_2,158,232,40.618055,-73.963333,Lucent,3,225,Active,,,,,,,,,,,,,,,
1096,NY58XC135,NY-LI_CITY-MSC_2,158,232,40.659706,-73.937483,Lucent,1,5,Active,,,,,,,,,,,,,,,
1096,NY58XC135,NY-LI_CITY-MSC_2,158,232,40.659706,-73.937483,Lucent,2,120,Active,,,,,,,,,,,,,,,
1096,NY58XC135,NY-LI_CITY-MSC_2,158,232,40.659706,-73.937483,Lucent,3,260,Active,,,,,,,,,,,,,,,
1100,NY58XC146,NY-LI_CITY-MSC_2,158,232,40.6468,-73.925372,Lucent,1,320,Active,,,,,,,,,,,,,,,
1100,NY58XC146,NY-LI_CITY-MSC_2,158,232,40.6468,-73.925372,Lucent,2,80,Active,,,,,,,,,,,,,,,
1100,NY58XC146,NY-LI_CITY-MSC_2,158,232,40.6468,-73.925372,Lucent,3,210,Active,,,,,,,,,,,,,,,
1101,NY58XC142,NY-LI_CITY-MSC_2,158,232,40.606908,-73.943039,Lucent,1,300,Active,,,,,,,,,,,,,,,
1101,NY58XC142,NY-LI_CITY-MSC_2,158,232,40.606908,-73.943039,Lucent,2,70,Active,,,,,,,,,,,,,,,
1101,NY58XC142,NY-LI_CITY-MSC_2,158,232,40.606908,-73.943039,Lucent,3,210,Active,,,,,,,,,,,,,,,
1110,NY60XC215,NY-LI_CITY-MSC_2,158,232,40.60059,-73.981339,Lucent,1,75,Active,,,,,,,,,,,,,,,
1110,NY60XC215,NY-LI_CITY-MSC_2,158,232,40.60059,-73.981339,Lucent,2,165,Active,,,,,,,,,,,,,,,
1110,NY60XC215,NY-LI_CITY-MSC_2,158,232,40.60059,-73.981339,Lucent,3,290,Active,,,,,,,,,,,,,,,
1117,NY05XC511,NY-LI_CITY-MSC_2,158,232,40.61861,-74.030277,Lucent,1,20,Active,,,,,,,,,,,,,,,
1117,NY05XC511,NY-LI_CITY-MSC_2,158,232,40.61861,-74.030277,Lucent,2,110,Active,,,,,,,,,,,,,,,
1117,NY05XC511,NY-LI_CITY-MSC_2,158,232,40.61861,-74.030277,Lucent,3,270,Active,,,,,,,,,,,,,,,
1118,NY60XC229,NY-LI_CITY-MSC_2,158,232,40.61611,-74.01148,Lucent,1,20,Active,,,,,,,,,,,,,,,
1118,NY60XC229,NY-LI_CITY-MSC_2,158,232,40.61611,-74.01148,Lucent,2,120,Active,,,,,,,,,,,,,,,
1118,NY60XC229,NY-LI_CITY-MSC_2,158,232,40.61611,-74.01148,Lucent,3,250,Active,,,,,,,,,,,,,,,
1119,NY05XC529,NY-LI_CITY-MSC_2,158,232,40.605556,-74.008333,Lucent,1,20,Active,,,,,,,,,,,,,,,
1119,NY05XC529,NY-LI_CITY-MSC_2,158,232,40.605556,-74.008333,Lucent,2,150,Active,,,,,,,,,,,,,,,
1119,NY05XC529,NY-LI_CITY-MSC_2,158,232,40.605556,-74.008333,Lucent,3,270,Active,,,,,,,,,,,,,,,
1128,NY60XC210,NY-LI_CITY-MSC_2,158,232,40.631099,-74.018669,Lucent,1,15,Active,,,,,,,,,,,,,,,
1128,NY60XC210,NY-LI_CITY-MSC_2,158,232,40.631099,-74.018669,Lucent,2,135,Active,,,,,,,,,,,,,,,
1128,NY60XC210,NY-LI_CITY-MSC_2,158,232,40.631099,-74.018669,Lucent,3,260,Active,,,,,,,,,,,,,,,
1129,NY60XC198,NY-LI_CITY-MSC_2,158,232,40.630129,-74.00104,Lucent,1,30,Active,,,,,,,,,,,,,,,
1129,NY60XC198,NY-LI_CITY-MSC_2,158,232,40.630129,-74.00104,Lucent,2,150,Active,,,,,,,,,,,,,,,
1129,NY60XC198,NY-LI_CITY-MSC_2,158,232,40.630129,-74.00104,Lucent,3,305,Active,,,,,,,,,,,,,,,
1130,NY60XC213,NY-LI_CITY-MSC_2,158,232,40.606202,-73.966273,Lucent,1,15,Active,,,,,,,,,,,,,,,
1130,NY60XC213,NY-LI_CITY-MSC_2,158,232,40.606202,-73.966273,Lucent,2,115,Active,,,,,,,,,,,,,,,
1130,NY60XC213,NY-LI_CITY-MSC_2,158,232,40.606202,-73.966273,Lucent,3,205,Active,,,,,,,,,,,,,,,
1132,NY81XC007,NY-LI_CITY-MSC_2,158,232,40.580978,-73.963556,Lucent,1,60,Active,,,,,,,,,,,,,,,
1132,NY81XC007,NY-LI_CITY-MSC_2,158,232,40.580978,-73.963556,Lucent,2,180,Active,,,,,,,,,,,,,,,
1132,NY81XC007,NY-LI_CITY-MSC_2,158,232,40.580978,-73.963556,Lucent,3,300,Active,,,,,,,,,,,,,,,
1132,NY81XC007,NY-LI_CITY-MSC_2,158,232,40.580978,-73.963556,Lucent,1,300,Active,,,,,,,,,,,,,,,
1133,NY60XC219,NY-LI_CITY-MSC_2,158,232,40.577169,-73.96012,Lucent,1,350,Active,,,,,,,,,,,,,,,
1133,NY60XC219,NY-LI_CITY-MSC_2,158,232,40.577169,-73.96012,Lucent,2,95,Active,,,,,,,,,,,,,,,
1133,NY60XC219,NY-LI_CITY-MSC_2,158,232,40.577169,-73.96012,Lucent,3,200,Active,,,,,,,,,,,,,,,
1134,NY60XC209,NY-LI_CITY-MSC_2,158,232,40.673859,-73.90665,Lucent,1,70,Active,,,,,,,,,,,,,,,
1134,NY60XC209,NY-LI_CITY-MSC_2,158,232,40.673859,-73.90665,Lucent,2,200,Active,,,,,,,,,,,,,,,
1134,NY60XC209,NY-LI_CITY-MSC_2,158,232,40.673859,-73.90665,Lucent,3,300,Active,,,,,,,,,,,,,,,
1136,NY60XC207,NY-LI_CITY-MSC_2,158,232,40.63987,-73.974169,Lucent,1,35,Active,,,,,,,,,,,,,,,
1136,NY60XC207,NY-LI_CITY-MSC_2,158,232,40.63987,-73.974169,Lucent,2,140,Active,,,,,,,,,,,,,,,
1136,NY60XC207,NY-LI_CITY-MSC_2,158,232,40.63987,-73.974169,Lucent,3,230,Active,,,,,,,,,,,,,,,
1137,NY60XC199,NY-LI_CITY-MSC_2,158,232,40.66363,-73.95035,Lucent,1,350,Active,,,,,,,,,,,,,,,
1137,NY60XC199,NY-LI_CITY-MSC_2,158,232,40.66363,-73.95035,Lucent,2,90,Active,,,,,,,,,,,,,,,
1137,NY60XC199,NY-LI_CITY-MSC_2,158,232,40.66363,-73.95035,Lucent,3,265,Active,,,,,,,,,,,,,,,
1138,NY60XC218,NY-LI_CITY-MSC_2,158,232,40.626999,-73.96236,Lucent,1,30,Active,,,,,,,,,,,,,,,
1138,NY60XC218,NY-LI_CITY-MSC_2,158,232,40.626999,-73.96236,Lucent,2,125,Active,,,,,,,,,,,,,,,
1138,NY60XC218,NY-LI_CITY-MSC_2,158,232,40.626999,-73.96236,Lucent,3,190,Active,,,,,,,,,,,,,,,
1139,NY60XC231,NY-LI_CITY-MSC_2,158,232,40.575388,-73.988,Lucent,1,30,Active,,,,,,,,,,,,,,,
1139,NY60XC231,NY-LI_CITY-MSC_2,158,232,40.575388,-73.988,Lucent,2,120,Active,,,,,,,,,,,,,,,
1139,NY60XC231,NY-LI_CITY-MSC_2,158,232,40.575388,-73.988,Lucent,3,245,Active,,,,,,,,,,,,,,,
1140,NY60XC200,NY-LI_CITY-MSC_2,158,232,40.63726,-73.9931,Lucent,1,30,Active,,,,,,,,,,,,,,,
1140,NY60XC200,NY-LI_CITY-MSC_2,158,232,40.63726,-73.9931,Lucent,2,120,Active,,,,,,,,,,,,,,,
1140,NY60XC200,NY-LI_CITY-MSC_2,158,232,40.63726,-73.9931,Lucent,3,230,Active,,,,,,,,,,,,,,,
1141,NY62XC014,NY-LI_CITY-MSC_2,158,232,40.65511,-73.94744,Lucent,1,25,Active,,,,,,,,,,,,,,,
1141,NY62XC014,NY-LI_CITY-MSC_2,158,232,40.65511,-73.94744,Lucent,2,160,Active,,,,,,,,,,,,,,,
1141,NY62XC014,NY-LI_CITY-MSC_2,158,232,40.65511,-73.94744,Lucent,3,270,Active,,,,,,,,,,,,,,,
1142,NY62XC015,NY-LI_CITY-MSC_2,158,232,40.662778,-73.927472,Lucent,1,340,Active,,,,,,,,,,,,,,,
1142,NY62XC015,NY-LI_CITY-MSC_2,158,232,40.662778,-73.927472,Lucent,2,80,Active,,,,,,,,,,,,,,,
1142,NY62XC015,NY-LI_CITY-MSC_2,158,232,40.662778,-73.927472,Lucent,3,200,Active,,,,,,,,,,,,,,,
1143,NY62XC016,NY-LI_CITY-MSC_2,158,232,40.659705,-73.905694,Lucent,1,340,Active,,,,,,,,,,,,,,,
1143,NY62XC016,NY-LI_CITY-MSC_2,158,232,40.659705,-73.905694,Lucent,2,60,Active,,,,,,,,,,,,,,,
1143,NY62XC016,NY-LI_CITY-MSC_2,158,232,40.659705,-73.905694,Lucent,3,180,Active,,,,,,,,,,,,,,,
1144,NY60XC201,NY-LI_CITY-MSC_2,158,232,40.593067,-73.941533,Lucent,1,30,Active,,,,,,,,,,,,,,,
1144,NY60XC201,NY-LI_CITY-MSC_2,158,232,40.593067,-73.941533,Lucent,2,90,Active,,,,,,,,,,,,,,,
1144,NY60XC201,NY-LI_CITY-MSC_2,158,232,40.593067,-73.941533,Lucent,3,270,Active,,,,,,,,,,,,,,,
1145,NY60XC206,NY-LI_CITY-MSC_2,158,232,40.620991,-73.92051,Lucent,1,60,Active,,,,,,,,,,,,,,,
1145,NY60XC206,NY-LI_CITY-MSC_2,158,232,40.620991,-73.92051,Lucent,2,180,Active,,,,,,,,,,,,,,,
1145,NY60XC206,NY-LI_CITY-MSC_2,158,232,40.620991,-73.92051,Lucent,3,305,Active,,,,,,,,,,,,,,,
1198,NY60XC216,NY-LI_CITY-MSC_2,158,232,40.644611,-73.87986,Lucent,1,110,Active,,,,,,,,,,,,,,,
1198,NY60XC216,NY-LI_CITY-MSC_2,158,232,40.644611,-73.87986,Lucent,2,180,Active,,,,,,,,,,,,,,,
1198,NY60XC216,NY-LI_CITY-MSC_2,158,232,40.644611,-73.87986,Lucent,3,295,Active,,,,,,,,,,,,,,,
1199,NY60XC214,NY-LI_CITY-MSC_2,158,232,40.65901,-73.96123,Lucent,1,30,Active,,,,,,,,,,,,,,,
1199,NY60XC214,NY-LI_CITY-MSC_2,158,232,40.65901,-73.96123,Lucent,2,120,Active,,,,,,,,,,,,,,,
1199,NY60XC214,NY-LI_CITY-MSC_2,158,232,40.65901,-73.96123,Lucent,3,235,Active,,,,,,,,,,,,,,,
1200,NY60XC222,NY-LI_CITY-MSC_2,158,232,40.625999,-73.9348,Lucent,1,340,Active,,,,,,,,,,,,,,,
1200,NY60XC222,NY-LI_CITY-MSC_2,158,232,40.625999,-73.9348,Lucent,2,130,Active,,,,,,,,,,,,,,,
1200,NY60XC222,NY-LI_CITY-MSC_2,158,232,40.625999,-73.9348,Lucent,3,280,Active,,,,,,,,,,,,,,,
1201,NY60XC191,NY-LI_CITY-MSC_2,158,232,40.61383,-73.947569,Lucent,1,250,Active,,,,,,,,,,,,,,,
1201,NY60XC191,NY-LI_CITY-MSC_2,158,232,40.61383,-73.947569,Lucent,2,340,Active,,,,,,,,,,,,,,,
1201,NY60XC191,NY-LI_CITY-MSC_2,158,232,40.61383,-73.947569,Lucent,3,95,Active,,,,,,,,,,,,,,,
